textId,content
i_e37ab439153a,当然，连日本中学课本都有他，很出名。
i_26dbc9f18b83,那好，稍后去鲁迅纪念馆，现在出发吧。
i_e59852732edc,说到水乡小镇，当属江南古镇。江南是长江下游南岸，古镇即古老城镇，包括乌镇、周庄、西塘、同里、朱家角等，作为无城墙的水上城市，明清时代迅速发展。沿运河的古镇风景四季各有魅力，初春景色尤为迷人，可领略水乡独有的风光与质朴生活。
i_b6402d4d4e2b,古镇的巷子通常狭窄且长，石板铺成的小道在古建筑间蜿蜒。乌镇的巷子值得一游，当地的昆剧、越剧等传统戏剧深受欢迎。周庄的运河游船不可错过，听着船夫的歌声，游览元明清三代建造的14座桥。镇内60%的建筑建于明清，尤其是清代建筑“沈厅”的柱子和门上的雕刻堪称杰作。西塘的运河沿岸有一条长约1公里的带顶棚的长廊，可遮阳避雨，令人惊叹。
i_f5254af7f16a,同里有许多古桥和明清建筑，其中被列入世界遗产的富豪之家“退思园”是必看之地。这座类似园林的建筑建于清朝末年，是江南园林的代表，其美丽令人百看不厌。
i_d0c0eb44708a,朱家角的北大街商店街充满乐趣，明清时代的氛围在这里得以保留，狭窄的街道两旁屋檐之间，天空看起来像一条细线，因此被称为“一线街”。位于城镇东北部的“放生桥”已成为朱家角的象征。
i_74b1d06ff76d,前往江南古镇的旅行通常从上海、杭州和苏州出发。乌镇、周庄、西塘和朱家角可以从上海出发，而同里则更方便从苏州出发。
i_68976749044a,太棒了，这就是百万美元夜景吗？真壮观。
i_76316b5c688c,哇，好美！景色真棒。
i_8a65e1653c2d,我明白香港为何被称为‘东方之珠’了。
i_7e5748d04177,计划在这座太平山顶拍广告，您觉得如何？
i_06708507d5e5,我有点在意，在山顶一边看夜景一边干杯，会不会不自然？
i_d17f3ae7afe4,听您这么一说，确实……有什么好点子吗？
i_31f5ed63c916,这样如何？改成夜游，从船上欣赏夜景并干杯。
i_10f13dd91c72,好主意，说到香港，夜景绝不能少。
i_52624c05dc7a,夜景与恋人们，在海上停泊的船上干杯……
i_12e04eb449ac,那与张一心的形象也完美契合。
i_b16ed7b5a7a3,或许连最后两人用‘金星’鸡尾酒干杯也可以省掉，面对如此美景，恋人们不需要酒也不需要礼物。
i_5f76014f8190,完全不出现商品，最后只映出‘金星’二字，印象或许更强烈。
i_0354c1c64ec8,我立刻修改剧本。
i_68fdc675c2f6,拜托了。
i_f249d61a46a3,对普通观众来说，广告常被视为打扰。确实，当紧张的比赛或感人的剧集被广告打断，会这么想也无可厚非。然而，几乎所有电视台都靠广告收入维持，因此说“让观众看广告才是播出的目的”也不为过。
i_49812de7e56c,话虽如此，观众是为节目而非广告看电视，广告主、电视台与观众利益常对立。播广告方得绞尽脑汁，让不情愿的观众也别换台。
i_61d2f8da69f2,例如，把商品或企业名称唱出来比说出来更易记，于是诞生广告歌；熟人推荐比陌生人更亲切，于是启用人气明星。世界顶尖明星或歌手出演广告并不稀奇，反之，也有演员因拍广告走红，歌曲因广告大卖。一天播多次，观众不知不觉就记住了脸和旋律。
i_20e1f44cbcfb,日本常办广告大赛，获奖作品中不乏在15秒或30秒内完成精彩剧情的佳作，也有影像表现极佳者。此外，介绍企业贡献或传递环保等社会信息的广告也在增加，这些更重在传达企业形象，而非直接推销商品。
i_6452c0b3a05f,广告，是为了不到一分钟的时间，而耗费巨大人力与财力制作的影像作品。
i_93b0e5eb5a18,创作中华料理大赛的评选会场定在上海诺特酒店，评选当天日本电视台也会来采访，张一心还计划以嘉宾评委身份出席。
i_9a904f26021b,太棒了！“金星”项目终于走到这一步！
i_86c3650652bf,多亏了李小姐你们。无论是鸡尾酒推广还是起用张一心拍广告，我都不知道该怎么道谢才好，真的太感谢了。
i_32dfb1ea7ff6,哪里，是大家努力的结果，我们只是帮了点小忙。
i_e2565becf24e,托大家福，本次创作中华料理大赛收到全国超过1万份报名，创作鸡尾酒部门也收到1,000份以上作品。
i_d07aaee9db35,真的吗？太厉害了。
i_8eb5afdc0aa3,每份菜单都极具创意，从中华风寿司到用日本酒做的甜点应有尽有。
i_9bb64fa2ca46,真期待啊！不过话说回来，你们居然能敲定会场。
i_891ee6390c76,是啊，除了广告口碑，上海首屈一指的餐厅水都酒楼也大力协助，他们的总厨陈师傅是著名的特级烹调师。
i_be366eb8dfc1,特级烹调师？
i_5ea5bd56ed86,这是被国家认可的一流厨师，中国有国家认证制度对厨师评级，特级烹调师全国只有几百人，李主任多次拜访陈师傅才请到他。
i_bedeffdcc981,哇，李小姐，你居然做到这种程度。
i_10adb53be211,这是我们的工作。
i_02023179c56f,李小姐，能走到这一步全靠你们，我衷心感谢。
i_c914750686e4,哪里哪里。
i_a75c6349168c,如今，寿司在全球大受欢迎，从亚洲各国到欧美、中东、俄罗斯，到处都有日本料理餐厅。在大城市的超市，寿司也随处可见。中国不仅北京、上海等大城市有寿司店，小城市也有。虽然过去没有生食鱼的习惯，但最近喜欢生鱼寿司的人越来越多。
i_09a5c3e823c9,在国外销售的寿司，很多都根据文化差异变成了“创意料理”，从日本人角度看，很多甚至不像寿司。比如在美国，很多人觉得黑色的海苔像纸一样让人不舒服，所以普及了把米饭卷在外面的“卷寿司”。卷寿司里有牛油果和蟹棒，也有用三文鱼和金枪鱼卷在外面的，还有蘸辣酱的金枪鱼寿司，也有不用鱼而用炸鸡等油腻食材的卷寿司，甚至还有用生火腿和奶酪做的卷寿司。每天都有新的“创意寿司”被发明出来，每家店都在努力创新。
i_fd431f52ab1d,由于这些寿司与传统日本寿司大不相同，有人认为它们不能算作日本传统料理。但在日本，也有像鳕鱼子意大利面和纳豆意大利面这样的创意料理，食物总是会根据当地情况而变化。
i_efdedbb4c2d3,寿司的乐趣本就在于品尝当地美味的鱼。既然有江户前寿司，那为何不能有美国前、新西兰前寿司呢？享受当地风格的寿司也很不错。如今，这种新型寿司也开始反向输入日本。
i_6001b80744d6,这就是上海诺特酒店的宴会厅吗。不愧是上海第一的高级酒店，真是壮观的会场啊。
i_e44d42e7fdc2,是啊。而且这家酒店也因积极参与环境问题而闻名。因其节能措施受到政府表彰。
i_6c7ea87f2875,我去一下厨房。应该快到比赛用的食材了。
i_165431acdab0,我可以一起去吗。别看我这样，干体力活还是有自信的。
i_15880d237c19,谢谢。不过这边没问题。只是检查食材和对接一下。
i_810b1abf2310,这样啊…还有别的我能帮忙的事吗。
i_abc8ad696562,啊，那能一起帮忙做会场的最终检查吗。
i_b5e775608b17,好的，很乐意。
i_c7c34ba36afd,得救了。正缺人手呢。
i_29f9bd5f6ab6,咦，说起来，没看到李小姐啊。
i_406595acc9cb,李主任的话，去香港和张一心的经纪人对接了。预计今晚最后一班机回来。
i_62e124e1978c,佐藤小姐呢？她也去香港了吗？
i_e5d909069610,佐藤小姐的话，在陪总部来的高管。在办公室说明明天的安排呢。怎么会以为她去香港。
i_bb31416bffee,因为，看那两人总觉得着急…
i_9591c4edd327,啊，原来是这么回事！
i_cdeaa122264d,没注意到吗？王小姐真是迟钝啊。
i_39f0d8291e2a,近年来，世界各地持续出现异常天气。酷暑、暴雨、洪水、干旱频发，台风和飓风的规模与灾害也在扩大。据说这与全球变暖有关。
i_5962ad216c7e,近100年地球气温上升了约0.6度。南极、北极、高山等地的冰融化，海水量增加，海平面上升。过去100年升高了10～20cm，预计到2100年还将至少升高9cm，最多88cm。海平面上升会淹没低地，许多岛国已受灾，有人不得不移民他国。
i_63877af0be9e,那么，为什么地球气温在上升呢？包括地球在内的大气中含有温室气体，这些气体维持着地球一定的温度。但气体过多会使地球气温超过必要限度。温室气体有多种，其中影响最大的是二氧化碳。二氧化碳大量排放自发电、工厂生产和汽车尾气等。也就是说，我们生活越便利，二氧化碳越多。另一方面，沙漠化和森林破坏导致吸收二氧化碳的吸收源剧减，也是变暖加速的因素。
i_609ae1e20d58,从1980年代末开始，全世界的人们开始认识到全球变暖问题。国家和企业开始了各种努力。开发了节能型空调、冰箱、汽车等，也在推进利用风力和太阳能几乎不排放二氧化碳的发电研究。此外，各国政府通过植树造林活动增加吸收二氧化碳的森林。
i_8539927c620a,尽管有这些努力，发达国家的二氧化碳排放量并未减少多少。不仅如此，以往排放量较少的国家也在急剧增加。
i_7f98618e4b2c,现在，如果世界各国不合作采取措施，变暖将进一步加剧，地球可能会变成我们人类无法居住的星球。
i_dd8a2e3cad20,日本即将迎来樱花季，上海也迎来了春天。目前，龙虎酒造主办的“邂逅金星日本酒·创意中华料理”大赛正在进行。会场装饰着樱花树，充满日式氛围。下面请龙虎酒造的负责人佐藤先生谈一下。真是盛况空前啊。
i_d2b06dfd7a56,说实话，我们也没想到比赛会有这么多人来报名。
i_5aaebfc539d8,听说“金星”在中国上市正好满一年，销售情况如何？
i_9f72b129588e,截至目前，在中国已售出50万瓶。最初以北京、上海等城市为主，现在已铺货到各地的大型百货和超市。
i_d5d5811ed3de,您认为“金星”能被中国市场如此接受的原因是什么？
i_0586bf8d5392,关键在于，我们不是用日本人的视角，而是努力站在中国人的视角去看产品。
i_a626490139b8,您说的“站在中国人视角”是指？
i_ff4ad41a3d34,幸运的是，这次我们组建了优秀的中方团队。积极采纳他们的意见，珍视中国人眼中的日本酒形象。今天的成功离不开他们的协作。
i_f0aa2c6d3a9c,原来如此。听说他们也来到了现场……
i_873737a2c2c5,是的，那是负责广告的JC策划的李秀丽女士。
i_6fe146a96371,那我们来采访一下李秀丽女士。李女士，我的第一个问题是……
i_c64c75de2e56,啊！这可怎么办。
i_3ff615c96703,好高的热度啊。谁来叫一下救护车！
i_29920bf00b2e,严肃！樱花开放预测
i_60d3fa54f7ca,今年，樱花开放预报又让人焦虑的季节来临了。
i_e55ad48e070f,每年3月公布的樱花开放预测。气象厅更新了超级计算机，以万全之策应对。
i_dd964da3f371,气象厅自1996年起利用计算机预测樱花开放。基于过往开花日期与气温数据构建预测模型，将夏季至发布日期间的预测气温代入模型，推算出樱花开放日期。以往以过去50年的开花情况为基准，今年则考虑到全球变暖和城市化的影响，选取了过去30年更接近现状的数据。
i_25a7317f0922,气象厅引入了超级计算机
i_a002717e7dba,今年受寒潮影响，樱花开放预计延迟。去年开放比预期晚了四天以上，投诉不断。今年究竟如何，尚未可知。
i_f9fddc468258,专栏：日本人与樱花
i_18d6c23f2338,在日本，几乎无人对樱花漠不关心。一旦发布樱花开放宣言，消息便满天飞。即便不想操心，也难免担心起雨和风。樱花盛开时，人们便开始赏花。职场同事、朋友、家人聚在一起，一边赏花，一边饮酒、吃便当。樱花不仅用于观赏，还与日本人的生活息息相关。樱花腌制品可制成樱花茶，用于庆祝，也可点缀在饭团上。樱花叶腌制品可用于包裹樱花饼。樱花木材从木工材料到建筑用材都有应用。樱花树皮可用于制作茶筒和工艺品。
i_5bf4859a3ff4,在中国的北京，天坛公园和玉渊潭公园也可以观赏到日本赠送的樱花。顺便一提，据说北京的樱花开花时间比东京大约晚三周。
i_e8c3a5c230e1,哎呀，佐藤先生，您特意来看我吗？
i_dda7de3f7f8e,哪里，我刚好来附近办事，就顺路过来看看。您也是吗？身体怎么样？
i_700e39c22f62,嗯，多亏了您，已经好多了。真不好意思，给大家添麻烦了。比赛是不是因为我给搞砸了？
i_25e2774db382,哪有的事，比赛大获成功，已经圆满落幕了。
i_3fb2cdf5acd6,那就好。
i_b5a151bde773,健康第一，您要好好休息。大概还需要多久才能康复？
i_5459a221bb21,医生说大概再有一周就能出院。我从来没生过病，真是吓了一跳……我一直对自己的身体很有信心……
i_d1520ae5caa5,打起精神来。当初是谁告诉我，不管失败多少次都不要气馁的？不就是李女士您吗？
i_592565e5ffcf,说得也是。
i_49ad7a2ccc17,总之，现在您就安心静养吧。啊，这个，差点忘了。只能带这点东西来，真不好意思。
i_fb539f6a34f5,别这么说，我已经很高兴了，谢谢您。
i_8c0acdfe3594,如果有什么想要的东西，尽管说，我明天过来时给您带来。
i_f5e3d19ff41d,您明天也要来附近办事吗？
i_cbc74342ac2b,2003年8月，时任日本首相访问捷克共和国时，同行的有个特别的“友好大使”，那就是日本汽车制造商开发的双足行走机器人“阿西莫”。在与捷克首相的晚宴上，“阿西莫”用捷克语发表了祝酒词，赢得了热烈的掌声。
i_c55538138c33,电影和动画里的机器人，大多长得像人，动作也像人，所以一听到“机器人”，人们很容易联想到那种东西。然而，现实中的机器人，往往和人长得一点都不像。比如在汽车工厂里，大部分工作都是由产业用机器人完成的，这些机器人大多是能自动控制的、类似人手臂的机械。还有日本研究机构正在研究的灾害救助机器人“IRS苍龙”，据说它能潜入地震等灾害导致坍塌的建筑物中，寻找幸存者，它长得像蛇一样细长。对于这类工作，机器人长得像人其实没什么必要。
i_e60623d71301,不过，除此之外，像“阿西莫”这样的，能让机器人像人类一样工作的研究也在热火朝天地进行着。尤其是日本，因为《铁臂阿童木》《哆啦A梦》等漫画和动画的影响，人们对人形机器人有着强烈的喜爱之情，而且倾向于把机器人视为朋友，而不是敌手或奴隶。这种机器人有望在老年人护理领域大显身手。日本是全球老龄化程度最高的国家，照顾老年人是个大问题。能陪老人聊天、提醒他们按时吃药、必要时还能帮他们联系医院的护理机器人，在日本少子化时代，将发挥巨大作用。
i_01abded71803,访问捷克的“阿西莫”向捷克作家卡雷尔·恰佩克献上了菊花束。恰佩克的作品《罗萨姆的万能机器人》中，机器人曾发动叛乱，消灭了人类，那么对于如今机器人努力成为人类朋友的现状，恰佩克又会怎么看呢？
i_93f8ca27188c,大家好像都到齐了，那我们就开始吧。佐藤先生，请您说两句。
i_0461bbe4d19e,呃——创意中华料理大赛结束两周了，反响远超预期，销售额也在稳步增长。现在说也不晚，这一切都要归功于在座的各位。大家辛苦了！那么，为大赛的成功，也为大家出色的工作，干杯！
i_eb476d59dbe6,干杯！
i_3c50942a134b,哎呀，真是太好了，活动大获成功，李主任也平安出院了。
i_d3515a4a4c71,是啊是啊，能看到李小姐精神饱满的样子，我真的很高兴。
i_1785d6063415,对不起，让大家担心了。
i_2a314f0765bc,来，李主任，您多吃点。这是“宫保鸡丁”，您喜欢的吧。
i_f178d8889066,谢谢，看起来真好吃！
i_0e9ee36a404d,还是得让李小姐打起精神来啊，对吧，佐藤先生。
i_ab23e7590189,嗯。
i_e4f99f44c62d,佐藤先生，您今天话很少啊，发生什么事了吗？
i_d4901ab9da32,没有，没什么。
i_094cab33b90b,让我来替佐藤先生说吧，佐藤先生下周被叫去大阪总部，肯定是升职的事。
i_fe72aa20cb09,升职？
i_03f32c2cd5b0,不是，不是那样的，只是让我汇报一下在中国的工作。
i_07f13c56b452,才一年就取得这么好的业绩，肯定是升职啦。
i_4c6c231db206,恭喜您，真高兴，我们一起努力总算有了回报，感觉我们也被认可了呢，对吧，李主任。
i_6377c2825c14,是啊，真是喜事。
i_391f791c4571,可是，佐藤先生要是离开上海，我们会很寂寞的。
i_4ee75c66dee6,只要想，随时都能再来上海啊。
i_7f4e2cd579d8,对啊，我们再干一次杯，这次为佐藤先生庆祝。
i_46a9f78af929,宇航员必须在短时间内完成大量工作，因此补充能量对他们而言极为重要。然而在地球上再平常不过的“吃”这一行为，在缺乏空气与重力的太空中却变得不再简单。
i_2e20722ebafb,20世纪60年代初，人类首次进入太空时，太空食品是装在软管里的糊状物，但宇航员对此评价极差。如今，得益于技术进步，太空中已能吃到相当接近地面的食物。即便如此，能带上太空的食物仍需满足若干条件：首先，由于可运往太空的物资重量有限，食物越轻越好；其次，气味不能浓烈，毕竟飞船内空气不流通，产生的气味与地面不同，会久久不散；此外，还不能掉渣。曾有宇航员想把拉面带上太空，却因汤汁会飞溅而被否决。在失重环境下，飞溅的汤汁飘向何处无从得知，一旦渗入布满飞船的精密仪器导致故障，不仅任务无法完成，甚至可能危及乘员生命。
i_c00e3e87aa43,日本宇航员向井千秋在搭乘航天飞机时，带去了“土豆炖肉”“稻荷寿司”“章鱼烧”等日本料理；曾被视为难题的拉面，也在经过防飞溅处理后获准成为太空食品。
i_73ada15821dd,此外，中国首位航天员杨利伟在“神舟五号”飞船上吃了“宫保鸡丁”“鱼香肉丝”等中华料理。这些菜肴均为传统中餐，作为“太空菜单”在中国国内的餐厅也大受欢迎。
i_ae1f5bc5a76b,从维持生命的口粮，到享受美食的餐点，太空食品将随着航天事业的发展而持续进化。
i_d8d8b10c4123,下面，请“金星”中国项目的佐藤先生做汇报。
i_224bbd8f1a12,我是上海事务所的佐藤。今天我就作为“金星”项目的一员，简单汇报一下我们是如何推进工作的。请各位看手中的资料。首先，海外企划部在项目启动前，对中国市场进行了缜密调查，并委托熟悉中国市场的广告代理公司JC策划协助。
i_a1a3070aa06f,调查显示，中国国内电视普及率超过95%，互联网用户数量居世界第二。我们据此判断，制作电视广告并通过官网宣传会卓有成效。但电视普及率高、网民多，也意味着中国民众对此已司空见惯，若内容缺乏惊喜与新发现，便难以取得良好效果。
i_19e16d759386,于是，我们请JC策划上海分公司的中国员工在日本国内进行采访，并把从他眼中看到的“日本模样”发布到官网上。这成了项目成功的关键。当然，“日本模样”的内容我们日本人也不是不能选，但中国员工觉得“有趣”的东西与我们并不相同。
i_079dcb836d82,我们将这部分以“探寻金星故乡”为名，与商品介绍区分开，设为独立栏目发布在官网上。
i_d9ab4cf448e0,官网的访问量，请各位看手中的资料，相信您能看出这个栏目的人气。
i_dc204532fe07,1995年1月17日，阪神淡路大地震爆发，造成严重损失：死者6,434人，伤者约4万，逾50万栋房屋与高楼倒塌，高速公路断裂，地表开裂，大火频发；2004年末，苏门答腊岛近海强震引发海啸，席卷印尼等印度洋沿岸国家，受灾人数超30万。亚洲地区因而屡遭地震侵袭，各地蒙受巨大损害。
i_c71fb43b996d,地震是如何发生的？地球的陆地与海底都位于被称为“板块”的岩板之上；板块以每年数厘米的速度缓缓移动，或俯冲到另一板块下方，或相互挤压。当压力历经漫长岁月不断累积，终有一刻，无法承受的岩板会突然断裂或错位，从而引发地震。此外，板块移动时，压力传至陆地，地层与地形产生扭曲，为恢复原状也可能触发地震。
i_8c01eb6e3071,日本国土仅占全球陆地的约0.3%，却发生全球10%的地震，原因在于日本正位于四块板块的交界处。
i_a2f9b376d343,以当今科技，即使仅针对大地震，预测仍极困难；但若能布设高精度观测网并长期收集数据，未来或许能够实现预警。抗震与防海啸是亚洲地区共同的课题，亚洲各国现已开始开展地震技术交流与联合研究。
i_4f74606ef1e6,哎呀，听说你在上海可是大显身手啊。那社长找你谈了什么？果然是升职的事吧。
i_b31a26720fed,嗯，让我到新设的海外事业部当部长。
i_5b191539f30f,部长？比我晚两年进公司的家伙，太厉害了吧。30岁的部长，公司可一个都没有啊。那你当然答应了吧。
i_f1341cf95cd2,不，如果让我继续负责中国我就接受，否则就请他们选别人吧。
i_386735e66943,你说什么？要是我，当场就回答“我接受”。对上班族来说，升职不是头等大事吗？
i_ba51406fa37d,确实有人那么想，可我不那么认为。中国还有我想做的事，而且就算失败，也有人安慰、鼓励我呢……
i_b5274d9e70a1,总之，你得先接受啊。要不要负责中国以后再说。现在就去社长那儿，说“我改变主意了”怎么样？
i_1105c7a4748e,现在我也没法改变心情，这样就好。
i_5d267c7fd05b,你这人还是这么倔。既然这样，我也没什么好担心的了。那你什么时候回上海？
i_ef0912eb3b52,明天下午的飞机回去。
i_b6babaa5ac63,哦……回上海啊。中国真有那么好吗？
i_17097967e842,是啊，人和城市都很棒。这一年我觉得自己都有所改变。
i_adf8ae723f95,你确实变了。以前的你可没胆子给升职提条件。喂，佐藤！你不会是……有喜欢的人了吧？
i_414520ce42d4,……就是“不会”的那个。
i_f128aad30e8e,啊，原来如此！所以你才拒绝升职啊。好，再喝一杯，今天我请客！
i_84a24180b4f1,芥川龙之介的《蜘蛛丝》是几乎日本人都知道的著名小说。小说中，在地狱受苦的罪人犍陀多顺着从遥远极乐垂下的一根蜘蛛丝向上爬，却因起了贪念导致丝断，再次坠入地狱。这里蜘蛛丝被用作纤细易断之物的象征。
i_6e7bac0ec143,然而，蜘蛛丝绝非脆弱之物；恰恰相反，它远比我们平常想象的结实。当然，仅凭一根丝支撑人体是不现实的，但确实有研究者成功用蜘蛛丝承托人体：他将约19万根金蛛丝束成一条长约10厘米、粗2.6毫米的绳索，再做成直径约8厘米的圆环，用此环悬吊充气 hammock 并亲自躺上去，结果 hammock 并未坠落，即使像秋千一样摇晃，丝也仅略微伸长。原来，同等粗细下，蜘蛛丝强度是钢铁的数倍，伸缩性与尼龙相当甚至更佳。
i_30ecc719d284,蜘蛛丝这般优异的特性自古为人所知，世界各地都曾尝试利用它，却无一成功，原因在于难以大量生产：肉食蜘蛛的饲料不易保障，且领地意识强，甚至会同类相食。
i_9a4e17b274b2,既然靠蜘蛛难以大量产丝，不如人工制造结构与蛛丝相同的纤维。目前，世界各国的高校和企业正研究人工“蛛丝”的制法，虽非易事，但已逐步走向实用化。一旦成功，人类将获得强度超越钢铁、又比尼龙更易降解、环境负担更小的“梦幻纤维”。
i_eed737e31309,请问，我今天可以下班了吗？
i_ffa456ed32af,嗯，工作也告一段落了，可以哦。
i_7b3b1f4a8cb7,谢谢，那我先告辞了。
i_173cc5debe8f,中井，不好意思，我也可以先走吗？
i_0825b4dca348,啊，好的。
i_0b45adfad04f,那我先告辞了。
i_f0e1315ab965,辛苦了，李小姐这么早回去真是少见啊……
i_a18ebd33fc99,我可以坐在你旁边吗？
i_a9820865009c,诶！佐藤先生？你怎么了？为什么在这里？
i_ab461eca793e,我今天坐飞机回来的。打电话到公司，说你已经回去了。
i_562fb887f505,但是，为什么这里……？
i_e912a82616f2,你曾经说过，这里是你喜欢的地方，经常来。
i_85ad542016b5,你还记得这种事啊。
i_97b83e0e1e24,我永远不会忘记和你在一起的回忆。你在这个公园鼓励我，一起眺望香港夜景……李小姐一直是我可靠的工作伙伴。而现在，你是我最重要的人。当你倒下那一刻，我清楚地明白了这一点。
i_9c6fb42db90f,……佐藤先生去日本后，我每天也忍不住担心你。真的无心工作……
i_f5bd826c0114,在大阪，我自己也想过。我们的回忆还只有一年。我想和李小姐一起，在上海创造更多回忆。从今以后，我可以继续留在你身边吗？
i_f4ae40f0d01a,朱鹮是一种面临灭绝危机的国际性濒危鸟类。原本广泛分布于俄罗斯东部、中国东北至中部、朝鲜半岛、日本等东亚地区。然而，由于过度捕猎和环境恶化，各地数量减少，目前已被列为濒危物种。
i_69c8f1e7851c,目前，全世界只有中国有野生朱鹮，在陕西省西安市南部的洋县有朱鹮栖息地。在中国，朱鹮曾一度被认为已经灭绝，但在1981年发现了7只。此后，通过监测和保护栖息地、人工繁殖等措施，目前已确认超过1000只。洋县的“陕西朱鹮救护饲养中心”在模拟自然环境中饲养朱鹮，并通过宣传册和视频开展面向小学生的宣传活动，向公众普及知识。
i_9a12b54aabcd,对于中国的朱鹮保护活动，日本提供的支持并不广为人知。日本通过募集“中国朱鹮保护支援基金”、派遣“中国朱鹮保护观察团”，观察野生朱鹮、访问保护设施及当地小学等方式，加深交流。
i_db3e8c8155ad,另一方面，日本的朱鹮自明治时代以来数量急剧减少。1981年，将当时仅存的最后5只野生朱鹮保护在新潟县佐渡岛的“佐渡朱鹮保护中心”，并尝试人工繁殖。尽管付出了巨大努力，人工繁殖仍以失败告终，至2003年，日本的朱鹮灭绝。
i_35dc02a70a45,在这样的情况下，向日本伸出援手的是中国。1998年，中国主席江泽民访日时承诺赠送2只朱鹮。次年1999年，雄鸟“友友”和雌鸟“洋洋”抵达日本，在“佐渡朱鹮保护中心”饲养。此后，以这两只为基础进行人工繁殖，截至2007年，已饲养107只。繁殖接连成功，回归自然的计划也在推进。
i_e4a9998ee647,多亏中国的合作，日本朱鹮的再生得以实现。今后，日本必须改善环境，争取在自然中看到朱鹮飞翔的身姿。
